STS,DEST,Month,Flight No,Phân thị,Sector,A/C,Dow,Vị trí phân bổ,AC type,CW/ vị trí,Total CW,Net Rate ($),All in,Revenue,,,,,,,,,,,,,
HDQ,KIX,SEP,VN334,Nhật Bản,HANKIX,350,D6,8,1,515.74,"16,503.68",,,,,,,,,,,,,,,,
HDQ,KIX,SEP,VN326,Nhật Bản,SGNKIX,350,D7,6,1,528.76,"12,690.24",,,,,,,,,,,,,,,,
HDQ,KIX,SEP,VN334,Nhật Bản,HANKIX,350,D7,9,1,515.74,"18,566.64",,,,,,,,,,,,,,,,
HDQ,KIX,OCT,VN326,Nhật Bản,SGNKIX,350,D1,7,1,528.76,"14,805.28",,,,,,,,,,,,,,,,
HDQ,KIX,OCT,VN334,Nhật Bản,HANKIX,787,D1,12,1,515.74,"24,755.52",,,,,,,,,,,,,,,,
HDQ,KIX,OCT,VN326,Nhật Bản,SGNKIX,350,D2,6,1,528.76,"12,690.24",,,,,,,,,,,,,,,,
HDQ,KIX,OCT,VN334,Nhật Bản,HANKIX,350,D2,8,1,515.74,"16,503.68",,,,,,,,,,,,,,,,
HDQ,KIX,OCT,VN326,Nhật Bản,SGNKIX,350,D3,7,1,528.76,"18,506.60",,,,,,,,,,,,,,,,
HDQ,KIX,OCT,VN334,Nhật Bản,HANKIX,350,D3,8,1,515.74,"20,629.60",,,,,,,,,,,,,,,,
HDQ,KIX,OCT,VN326,Nhật Bản,SGNKIX,350,D4,7,1,528.76,"18,506.60",,,,,,,,,,,,,,,,
HDQ,KIX,OCT,VN334,Nhật Bản,HANKIX,350,D4,8,1,515.74,"20,629.60",,,,,,,,,,,,,,,,
HDQ,KIX,OCT,VN326,Nhật Bản,SGNKIX,350,D5,7,1,528.76,"18,506.60",,,,,,,,,,,,,,,,
HDQ,KIX,OCT,VN334,Nhật Bản,HANKIX,350,D5,8,1,515.74,"20,629.60",,,,,,,,,,,,,,,,
HDQ,KIX,OCT,VN326,Nhật Bản,SGNKIX,350,D6,7,1,528.76,"14,805.28",,,,,,,,,,,,,,,,
HDQ,KIX,OCT,VN334,Nhật Bản,HANKIX,350,D6,8,1,515.74,"16,503.68",,,,,,,,,,,,,,,,
HDQ,KIX,OCT,VN326,Nhật Bản,SGNKIX,350,D7,4,1,528.76,"8,460.16",,,,,,,,,,,,,,,,
HDQ,KIX,OCT,VN334,Nhật Bản,HANKIX,350,D7,8,1,515.74,"16,503.68",,,,,,,,,,,,,,,,
HDQ,KIX,NOV,VN326,Nhật Bản,SGNKIX,350,D1,6,1,528.76,"12,690.24",,,,,,,,,,,,,,,,
HDQ,KIX,NOV,VN334,Nhật Bản,HANKIX,787,D1,9,1,515.74,"18,566.64",,,,,,,,,,,,,,,,
HDQ,KIX,NOV,VN326,Nhật Bản,SGNKIX,350,D2,4,1,528.76,"8,460.16",,,,,,,,,,,,,,,,
HDQ,KIX,NOV,VN334,Nhật Bản,HANKIX,350,D2,9,1,515.74,"18,566.64",,,,,,,,,,,,,,,,
HDQ,KIX,NOV,VN326,Nhật Bản,SGNKIX,350,D3,7,1,528.76,"14,805.28",,,,,,,,,,,,,,,,
HDQ,KIX,NOV,VN334,Nhật Bản,HANKIX,350,D3,9,1,515.74,"18,566.64",,,,,,,,,,,,,,,,
HDQ,KIX,NOV,VN326,Nhật Bản,SGNKIX,350,D4,7,1,528.76,"14,805.28",,,,,,,,,,,,,,,,
HDQ,KIX,NOV,VN334,Nhật Bản,HANKIX,350,D4,9,1,515.74,"18,566.64",,,,,,,,,,,,,,,,
HDQ,KIX,NOV,VN326,Nhật Bản,SGNKIX,350,D5,7,1,528.76,"14,805.28",,,,,,,,,,,,,,,,
HDQ,KIX,NOV,VN334,Nhật Bản,HANKIX,350,D5,9,1,515.74,"18,566.64",,,,,,,,,,,,,,,,
HDQ,KIX,NOV,VN326,Nhật Bản,SGNKIX,350,D6,7,1,528.76,"18,506.60",,,,,,,,,,,,,,,,
HDQ,KIX,NOV,VN334,Nhật Bản,HANKIX,350,D6,8,1,515.74,"20,629.60",,,,,,,,,,,,,,,,
HDQ,KIX,NOV,VN326,Nhật Bản,SGNKIX,350,D7,4,1,528.76,"10,575.20",,,,,,,,,,,,,,,,
HDQ,KIX,NOV,VN334,Nhật Bản,HANKIX,350,D7,9,1,515.74,"23,208.30",,,,,,,,,,,,,,,,
HDQ,KIX,DEC,VN326,Nhật Bản,SGNKIX,350,D1,5,1,528.76,"13,219.00",,,,,,,,,,,,,,,,
HDQ,KIX,DEC,VN334,Nhật Bản,HANKIX,787,D1,12,1,515.74,"30,944.40",,,,,,,,,,,,,,,,
HDQ,KIX,DEC,VN326,Nhật Bản,SGNKIX,350,D2,7,1,528.76,"18,506.60",,,,,,,,,,,,,,,,
HDQ,KIX,DEC,VN334,Nhật Bản,HANKIX,350,D2,8,1,515.74,"20,629.60",,,,,,,,,,,,,,,,
HDQ,KIX,DEC,VN326,Nhật Bản,SGNKIX,350,D3,7,1,528.76,"18,506.60",,,,,,,,,,,,,,,,
HDQ,KIX,DEC,VN334,Nhật Bản,HANKIX,350,D3,8,1,515.74,"20,629.60",,,,,,,,,,,,,,,,
HDQ,KIX,DEC,VN326,Nhật Bản,SGNKIX,350,D4,7,1,528.76,"14,805.28",,,,,,,,,,,,,,,,
HDQ,KIX,DEC,VN334,Nhật Bản,HANKIX,350,D4,8,1,515.74,"16,503.68",,,,,,,,,,,,,,,,
HDQ,KIX,DEC,VN326,Nhật Bản,SGNKIX,350,D5,7,1,528.76,"14,805.28",,,,,,,,,,,,,,,,
HDQ,KIX,DEC,VN334,Nhật Bản,HANKIX,350,D5,8,1,515.74,"16,503.68",,,,,,,,,,,,,,,,
HDQ,KIX,DEC,VN326,Nhật Bản,SGNKIX,350,D6,7,1,528.76,"14,805.28",,,,,,,,,,,,,,,,
HDQ,KIX,DEC,VN334,Nhật Bản,HANKIX,350,D6,8,1,515.74,"16,503.68",,,,,,,,,,,,,,,,
HDQ,KIX,DEC,VN326,Nhật Bản,SGNKIX,350,D7,4,1,528.76,"8,460.16",,,,,,,,,,,,,,,,
HDQ,KIX,DEC,VN334,Nhật Bản,HANKIX,350,D7,8,1,515.74,"16,503.68",,,,,,,,,,,,,,,,
HDQ,LHR,JAN,VN051,Châu Âu,SGNLHR,787,D1,1,1,482.43,"1,929.72",,,,,,,,,,,,,,,,
HDQ,LHR,JAN,VN055,Châu Âu,HANLHR,787,D2,2,1,554.99,"4,439.92",,,,,,,,,,,,,,,,
HDQ,LHR,JAN,VN055,Châu Âu,HANLHR,787,D3,1,1,554.99,"2,774.95",,,,,,,,,,,,,,,,
HDQ,LHR,JAN,VN051,Châu Âu,SGNLHR,787,D4,1,1,482.43,"2,412.15",,,,,,,,,,,,,,,,
HDQ,LHR,JAN,VN055,Châu Âu,HANLHR,787,D5,2,1,554.99,"5,549.90",,,,,,,,,,,,,,,,
HDQ,LHR,JAN,VN051,Châu Âu,SGNLHR,787,D6,3,1,482.43,"5,789.16",,,,,,,,,,,,,,,,
HDQ,LHR,FEB,VN051,Châu Âu,SGNLHR,787,D1,1,1,522.85,"2,091.40",,,,,,,,,,,,,,,,
HDQ,LHR,FEB,VN055,Châu Âu,HANLHR,787,D2,2,1,568.78,"4,550.24",,,,,,,,,,,,,,,,
HDQ,LHR,FEB,VN055,Châu Âu,HANLHR,787,D7,1,1,568.78,"2,275.12",,,,,,,,,,,,,,,,
HDQ,LHR,MAR,VN051,Châu Âu,SGNLHR,787,D1,1,1,487.89,"1,951.56",,,,,,,,,,,,,,,,
HDQ,LHR,MAR,VN055,Châu Âu,HANLHR,787,D1,2,1,600.50,"1,201.00",,,,,,,,,,,,,,,,
HDQ,LHR,MAR,VN055,Châu Âu,HANLHR,787,D3,2,1,600.50,"4,804.00",,,,,,,,,,,,,,,,
HDQ,LHR,MAR,VN051,Châu Âu,SGNLHR,787,D4,1,1,487.89,"1,951.56",,,,,,,,,,,,,,,,
HDQ,LHR,MAR,VN055,Châu Âu,HANLHR,787,D5,1,1,600.50,"2,402.00",,,,,,,,,,,,,,,,
HDQ,LHR,MAR,VN055,Châu Âu,HANLHR,787,D7,1,1,600.50,"3,002.50",,,,,,,,,,,,,,,,
HDQ,LHR,APR,VN051,Châu Âu,SGNLHR,787,D2,2,1,525.58,"1,051.16",,,,,,,,,,,,,,,,
HDQ,LHR,APR,VN055,Châu Âu,HANLHR,787,D3,2,1,532.27,"1,064.54",,,,,,,,,,,,,,,,
HDQ,LHR,APR,VN055,Châu Âu,HANLHR,787,D4,2,1,532.27,"4,258.16",,,,,,,,,,,,,,,,
HDQ,LHR,APR,VN055,Châu Âu,HANLHR,787,D7,4,1,532.27,"8,516.32",,,,,,,,,,,,,,,,
HDQ,LHR,MAY,VN055,Châu Âu,HANLHR,787,D1,1,1,540.06,"2,160.24",,,,,,,,,,,,,,,,
HDQ,LHR,MAY,VN051,Châu Âu,SGNLHR,787,D2,1,1,526.84,"2,107.36",,,,,,,,,,,,,,,,
HDQ,LHR,MAY,VN055,Châu Âu,HANLHR,787,D3,3,1,540.06,"6,480.72",,,,,,,,,,,,,,,,
HDQ,LHR,MAY,VN051,Châu Âu,SGNLHR,787,D4,2,1,526.84,"5,268.40",,,,,,,,,,,,,,,,
HDQ,LHR,MAY,VN051,Châu Âu,SGNLHR,787,D6,1,1,526.84,"2,634.20",,,,,,,,,,,,,,,,
HDQ,LHR,MAY,VN055,Châu Âu,HANLHR,787,D7,4,1,540.06,"8,640.96",,,,,,,,,,,,,,,,
HDQ,LHR,JUN,VN055,Châu Âu,HANLHR,787,D1,1,1,527.73,"2,638.65",,,,,,,,,,,,,,,,
HDQ,LHR,JUN,VN051,Châu Âu,SGNLHR,787,D2,1,1,506.82,"2,027.28",,,,,,,,,,,,,,,,
HDQ,LHR,JUN,VN051,Châu Âu,SGNLHR,787,D4,3,1,506.82,"6,081.84",,,,,,,,,,,,,,,,
HDQ,LHR,JUN,VN051,Châu Âu,SGNLHR,787,D6,1,1,506.82,"2,027.28",,,,,,,,,,,,,,,,
HDQ,LHR,JUN,VN055,Châu Âu,HANLHR,787,D7,1,1,527.73,"2,638.65",,,,,,,,,,,,,,,,
HDQ,LHR,JUL,VN051,Châu Âu,SGNLHR,787,D2,1,1,505.91,"2,529.55",,,,,,,,,,,,,,,,
HDQ,LHR,JUL,VN055,Châu Âu,HANLHR,787,D3,4,1,510.69,"10,213.80",,,,,,,,,,,,,,,,
HDQ,LHR,JUL,VN051,Châu Âu,SGNLHR,787,D4,3,1,505.91,"7,588.65",,,,,,,,,,,,,,,,
HDQ,LHR,JUL,VN051,Châu Âu,SGNLHR,787,D6,1,1,505.91,"2,023.64",,,,,,,,,,,,,,,,
HDQ,LHR,JUL,VN055,Châu Âu,HANLHR,787,D7,2,1,510.69,"4,085.52",,,,,,,,,,,,,,,,
HDQ,LHR,AUG,VN055,Châu Âu,HANLHR,787,D1,4,1,508.90,"8,142.40",,,,,,,,,,,,,,,,
HDQ,LHR,AUG,VN051,Châu Âu,SGNLHR,787,D2,2,1,491.77,"3,934.16",,,,,,,,,,,,,,,,
HDQ,LHR,AUG,VN055,Châu Âu,HANLHR,787,D3,1,1,508.90,"2,035.60",,,,,,,,,,,,,,,,
HDQ,LHR,AUG,VN051,Châu Âu,SGNLHR,787,D4,2,1,491.77,"3,934.16",,,,,,,,,,,,,,,,
HDQ,LHR,AUG,VN051,Châu Âu,SGNLHR,787,D6,1,1,491.77,"2,458.85",,,,,,,,,,,,,,,,
HDQ,LHR,AUG,VN055,Châu Âu,HANLHR,787,D7,4,1,508.90,"10,178.00",,,,,,,,,,,,,,,,
HDQ,LHR,SEP,VN055,Châu Âu,HANLHR,787,D1,3,1,523.82,"7,857.30",,,,,,,,,,,,,,,,
HDQ,LHR,SEP,VN051,Châu Âu,SGNLHR,787,D2,1,1,501.50,"2,507.50",,,,,,,,,,,,,,,,
HDQ,LHR,SEP,VN055,Châu Âu,HANLHR,787,D3,2,1,523.82,"4,190.56",,,,,,,,,,,,,,,,
HDQ,LHR,SEP,VN051,Châu Âu,SGNLHR,787,D4,2,1,501.50,"4,012.00",,,,,,,,,,,,,,,,
HDQ,LHR,SEP,VN055,Châu Âu,HANLHR,787,D7,3,1,523.82,"6,285.84",,,,,,,,,,,,,,,,
HDQ,LHR,OCT,VN055,Châu Âu,HANLHR,787,D1,1,1,515.52,"2,062.08",,,,,,,,,,,,,,,,
HDQ,LHR,OCT,VN051,Châu Âu,SGNLHR,787,D2,1,1,501.50,"2,006.00",,,,,,,,,,,,,,,,
HDQ,LHR,OCT,VN051,Châu Âu,SGNLHR,787,D4,3,1,501.50,"7,522.50",,,,,,,,,,,,,,,,
HDQ,LHR,OCT,VN055,Châu Âu,HANLHR,787,D5,3,1,515.52,"1,546.56",,,,,,,,,,,,,,,,
HDQ,LHR,OCT,VN051,Châu Âu,SGNLHR,787,D6,7,1,501.50,"14,042.00",,,,,,,,,,,,,,,,
HDQ,LHR,OCT,VN055,Châu Âu,HANLHR,787,D7,3,1,515.52,"6,186.24",,,,,,,,,,,,,,,,
HDQ,LHR,NOV,VN055,Châu Âu,HANLHR,787,D1,1,1,562.88,"2,251.52",,,,,,,,,,,,,,,,
HDQ,LHR,NOV,VN051,Châu Âu,SGNLHR,787,D2,1,1,508.93,"2,035.72",,,,,,,,,,,,,,,,
HDQ,LHR,NOV,VN051,Châu Âu,SGNLHR,787,D4,2,1,508.93,"4,071.44",,,,,,,,,,,,,,,,
HDQ,LHR,NOV,VN051,Châu Âu,SGNLHR,787,D6,3,1,508.93,"7,633.95",,,,,,,,,,,,,,,,
HDQ,LHR,DEC,VN055,Châu Âu,HANLHR,787,D1,4,1,494.52,"9,890.40",,,,,,,,,,,,,,,,
HDQ,LHR,DEC,VN051,Châu Âu,SGNLHR,787,D2,3,1,466.34,"6,995.10",,,,,,,,,,,,,,,,
HDQ,LHR,DEC,VN055,Châu Âu,HANLHR,787,D3,1,1,494.52,"2,472.60",,,,,,,,,,,,,,,,
HDQ,LHR,DEC,VN051,Châu Âu,SGNLHR,787,D4,4,1,466.34,"7,461.44",,,,,,,,,,,,,,,,
HDQ,LHR,DEC,VN055,Châu Âu,HANLHR,787,D5,2,1,494.52,"3,956.16",,,,,,,,,,,,,,,,
HDQ,LHR,DEC,VN051,Châu Âu,SGNLHR,787,D6,4,1,466.34,"7,461.44",,,,,,,,,,,,,,,,
HDQ,LHR,DEC,VN055,Châu Âu,HANLHR,787,D7,2,1,494.52,"3,956.16",,,,,,,,,,,,,,,,
HDQ,MEL,JAN,VN781,Úc,SGNMEL,350,D1,2,1,459.15,"3,673.20",,,,,,,,,,,,,,,,
HDQ,MEL,JAN,VN781,Úc,SGNMEL,350,D2,5,1,459.15,"9,183.00",,,,,,,,,,,,,,,,
HDQ,MEL,JAN,VN779,Úc,HANMEL,350,D2,2,1,461.45,"3,691.60",,,,,,,,,,,,,,,,
HDQ,MEL,JAN,VN781,Úc,SGNMEL,350,D3,3,1,459.15,"6,887.25",,,,,,,,,,,,,,,,
HDQ,MEL,JAN,VN781,Úc,SGNMEL,350,D4,7,1,459.15,"16,070.25",,,,,,,,,,,,,,,,
HDQ,MEL,JAN,VN779,Úc,HANMEL,350,D4,8,1,461.45,"18,458.00",,,,,,,,,,,,,,,,
HDQ,MEL,JAN,VN781,Úc,SGNMEL,350,D5,2,1,459.15,"4,591.50",,,,,,,,,,,,,,,,
HDQ,MEL,JAN,VN781,Úc,SGNMEL,350,D6,4,1,459.15,"7,346.40",,,,,,,,,,,,,,,,
HDQ,MEL,FEB,VN781,Úc,SGNMEL,350,D2,5,1,458.10,"9,162.00",,,,,,,,,,,,,,,,
HDQ,MEL,FEB,VN779,Úc,HANMEL,350,D2,1,1,438.42,"1,753.68",,,,,,,,,,,,,,,,
HDQ,MEL,FEB,VN781,Úc,SGNMEL,350,D3,2,1,458.10,"3,664.80",,,,,,,,,,,,,,,,
HDQ,MEL,FEB,VN781,Úc,SGNMEL,350,D4,9,1,458.10,"16,491.60",,,,,,,,,,,,,,,,
HDQ,MEL,FEB,VN779,Úc,HANMEL,350,D4,9,1,438.42,"15,783.12",,,,,,,,,,,,,,,,
HDQ,MEL,FEB,VN781,Úc,SGNMEL,350,D5,2,1,458.10,"3,664.80",,,,,,,,,,,,,,,,
HDQ,MEL,FEB,VN781,Úc,SGNMEL,350,D6,6,1,458.10,"10,994.40",,,,,,,,,,,,,,,,
HDQ,MEL,FEB,VN779,Úc,HANMEL,350,D7,2,1,438.42,"3,507.36",,,,,,,,,,,,,,,,
HDQ,MEL,MAR,VN781,Úc,SGNMEL,350,D2,4,1,506.74,"8,107.84",,,,,,,,,,,,,,,,
HDQ,MEL,MAR,VN779,Úc,HANMEL,350,D2,2,1,462.67,"3,701.36",,,,,,,,,,,,,,,,
HDQ,MEL,MAR,VN781,Úc,SGNMEL,350,D3,3,1,506.74,"6,080.88",,,,,,,,,,,,,,,,
HDQ,MEL,MAR,VN781,Úc,SGNMEL,350,D4,4,1,506.74,"8,107.84",,,,,,,,,,,,,,,,
HDQ,MEL,MAR,VN779,Úc,HANMEL,350,D4,4,1,462.67,"7,402.72",,,,,,,,,,,,,,,,
HDQ,MEL,MAR,VN781,Úc,SGNMEL,350,D5,1,1,506.74,"2,026.96",,,,,,,,,,,,,,,,
HDQ,MEL,MAR,VN781,Úc,SGNMEL,350,D6,5,1,506.74,"12,668.50",,,,,,,,,,,,,,,,
HDQ,MEL,MAR,VN779,Úc,HANMEL,350,D7,1,1,462.67,"2,313.35",,,,,,,,,,,,,,,,
HDQ,MEL,APR,VN781,Úc,SGNMEL,350,D2,2,1,508.40,"5,084.00",,,,,,,,,,,,,,,,
HDQ,MEL,APR,VN779,Úc,HANMEL,350,D2,3,1,463.49,"6,952.35",,,,,,,,,,,,,,,,
HDQ,MEL,APR,VN781,Úc,SGNMEL,350,D3,4,1,508.40,"10,168.00",,,,,,,,,,,,,,,,
HDQ,MEL,APR,VN781,Úc,SGNMEL,350,D4,6,1,508.40,"12,201.60",,,,,,,,,,,,,,,,
HDQ,MEL,APR,VN779,Úc,HANMEL,350,D4,6,1,463.49,"11,123.76",,,,,,,,,,,,,,,,
HDQ,MEL,APR,VN781,Úc,SGNMEL,350,D5,2,1,508.40,"4,067.20",,,,,,,,,,,,,,,,
HDQ,MEL,APR,VN781,Úc,SGNMEL,350,D6,2,1,508.40,"4,067.20",,,,,,,,,,,,,,,,
HDQ,MEL,APR,VN779,Úc,HANMEL,350,D7,2,1,463.49,"3,707.92",,,,,,,,,,,,,,,,
HDQ,MEL,MAY,VN781,Úc,SGNMEL,350,D1,1,1,519.31,"2,077.24",,,,,,,,,,,,,,,,
HDQ,MEL,MAY,VN781,Úc,SGNMEL,350,D2,7,1,519.31,"10,905.51",,,,,,,,,,,,,,,,
HDQ,MEL,MAY,VN781,Úc,SGNMEL,350,D3,2,1,519.31,"4,154.48",,,,,,,,,,,,,,,,
HDQ,MEL,MAY,VN781,Úc,SGNMEL,350,D4,4,1,519.31,"10,386.20",,,,,,,,,,,,,,,,
HDQ,MEL,MAY,VN779,Úc,HANMEL,350,D4,7,1,451.23,"15,793.05",,,,,,,,,,,,,,,,
HDQ,MEL,MAY,VN781,Úc,SGNMEL,350,D5,4,1,519.31,"10,386.20",,,,,,,,,,,,,,,,
HDQ,MEL,MAY,VN781,Úc,SGNMEL,350,D6,5,1,519.31,"7,789.65",,,,,,,,,,,,,,,,
HDQ,MEL,MAY,VN781,Úc,SGNMEL,350,D7,1,1,519.31,"2,077.24",,,,,,,,,,,,,,,,
HDQ,MEL,MAY,VN779,Úc,HANMEL,350,D7,3,1,451.23,"5,414.76",,,,,,,,,,,,,,,,
HDQ,MEL,JUN,VN781,Úc,SGNMEL,350,D2,2,1,544.05,"4,352.40",,,,,,,,,,,,,,,,
HDQ,MEL,JUN,VN781,Úc,SGNMEL,350,D3,1,1,544.05,"2,176.20",,,,,,,,,,,,,,,,
HDQ,MEL,JUN,VN781,Úc,SGNMEL,350,D4,2,1,544.05,"4,352.40",,,,,,,,,,,,,,,,
HDQ,MEL,JUN,VN779,Úc,HANMEL,350,D4,2,1,568.54,"4,548.32",,,,,,,,,,,,,,,,
HDQ,MEL,JUN,VN781,Úc,SGNMEL,350,D5,1,1,544.05,"2,176.20",,,,,,,,,,,,,,,,
HDQ,MEL,JUN,VN779,Úc,HANMEL,350,D7,3,1,568.54,"8,528.10",,,,,,,,,,,,,,,,
HDQ,MEL,JUL,VN779,Úc,HANMEL,350,D4,1,1,506.25,"2,531.25",,,,,,,,,,,,,,,,
HDQ,MEL,JUL,VN781,Úc,SGNMEL,350,D6,2,1,536.98,"4,295.84",,,,,,,,,,,,,,,,
HDQ,MEL,JUL,VN779,Úc,HANMEL,350,D7,2,1,506.25,"4,050.00",,,,,,,,,,,,,,,,
HDQ,MEL,AUG,VN781,Úc,SGNMEL,350,D1,1,1,502.05,"2,008.20",,,,,,,,,,,,,,,,
HDQ,MEL,AUG,VN781,Úc,SGNMEL,350,D2,3,1,502.05,"6,024.60",,,,,,,,,,,,,,,,
HDQ,MEL,AUG,VN779,Úc,HANMEL,350,D2,2,1,511.34,"4,090.72",,,,,,,,,,,,,,,,
HDQ,MEL,AUG,VN781,Úc,SGNMEL,350,D3,2,1,502.05,"4,016.40",,,,,,,,,,,,,,,,
HDQ,MEL,AUG,VN781,Úc,SGNMEL,350,D4,2,1,502.05,"4,016.40",,,,,,,,,,,,,,,,
HDQ,MEL,AUG,VN779,Úc,HANMEL,350,D4,1,1,511.34,"2,045.36",,,,,,,,,,,,,,,,
HDQ,MEL,AUG,VN781,Úc,SGNMEL,350,D5,4,1,502.05,"10,041.00",,,,,,,,,,,,,,,,
HDQ,MEL,AUG,VN781,Úc,SGNMEL,350,D6,2,1,502.05,"5,020.50",,,,,,,,,,,,,,,,
HDQ,MEL,AUG,VN781,Úc,SGNMEL,350,D7,1,1,502.05,"1,506.15",,,,,,,,,,,,,,,,
HDQ,MEL,AUG,VN779,Úc,HANMEL,350,D7,2,1,511.34,"2,045.36",,,,,,,,,,,,,,,,
HDQ,MEL,SEP,VN781,Úc,SGNMEL,350,D1,1,1,505.33,"2,526.65",,,,,,,,,,,,,,,,
HDQ,MEL,SEP,VN781,Úc,SGNMEL,350,D2,4,1,505.33,"10,106.60",,,,,,,,,,,,,,,,
HDQ,MEL,SEP,VN781,Úc,SGNMEL,350,D3,1,1,505.33,"2,021.32",,,,,,,,,,,,,,,,
HDQ,MEL,SEP,VN781,Úc,SGNMEL,350,D4,3,1,505.33,"6,063.96",,,,,,,,,,,,,,,,
HDQ,MEL,SEP,VN779,Úc,HANMEL,350,D4,1,1,485.22,"1,940.88",,,,,,,,,,,,,,,,
HDQ,MEL,SEP,VN781,Úc,SGNMEL,350,D5,2,1,505.33,"4,042.64",,,,,,,,,,,,,,,,
HDQ,MEL,SEP,VN781,Úc,SGNMEL,350,D6,2,1,505.33,"4,042.64",,,,,,,,,,,,,,,,
HDQ,MEL,SEP,VN781,Úc,SGNMEL,350,D7,1,1,505.33,"2,021.32",,,,,,,,,,,,,,,,
HDQ,MEL,SEP,VN779,Úc,HANMEL,350,D7,1,1,485.22,"1,940.88",,,,,,,,,,,,,,,,
HDQ,MEL,OCT,VN781,Úc,SGNMEL,350,D1,1,1,505.33,"2,021.32",,,,,,,,,,,,,,,,
HDQ,MEL,OCT,VN781,Úc,SGNMEL,350,D2,3,1,505.33,"6,063.96",,,,,,,,,,,,,,,,
HDQ,MEL,OCT,VN781,Úc,SGNMEL,350,D4,1,1,505.33,"2,526.65",,,,,,,,,,,,,,,,
HDQ,MEL,OCT,VN779,Úc,HANMEL,350,D4,1,1,485.22,"1,940.88",,,,,,,,,,,,,,,,
HDQ,MEL,OCT,VN781,Úc,SGNMEL,350,D5,1,1,505.33,"2,526.65",,,,,,,,,,,,,,,,
HDQ,MEL,OCT,VN781,Úc,SGNMEL,350,D6,2,1,505.33,"4,042.64",,,,,,,,,,,,,,,,
HDQ,MEL,OCT,VN781,Úc,SGNMEL,350,D7,1,1,505.33,"2,021.32",,,,,,,,,,,,,,,,
HDQ,MEL,OCT,VN779,Úc,HANMEL,350,D7,2,1,485.22,"3,881.76",,,,,,,,,,,,,,,,
HDQ,MEL,NOV,VN781,Úc,SGNMEL,350,D1,1,1,505.33,"2,021.32",,,,,,,,,,,,,,,,
HDQ,MEL,NOV,VN781,Úc,SGNMEL,350,D2,1,1,505.33,"2,021.32",,,,,,,,,,,,,,,,
HDQ,MEL,NOV,VN781,Úc,SGNMEL,350,D4,1,1,505.33,"2,021.32",,,,,,,,,,,,,,,,
HDQ,MEL,NOV,VN779,Úc,HANMEL,350,D4,2,1,485.22,"3,881.76",,,,,,,,,,,,,,,,
HDQ,MEL,NOV,VN781,Úc,SGNMEL,350,D5,1,1,505.33,"2,021.32",,,,,,,,,,,,,,,,
HDQ,MEL,NOV,VN781,Úc,SGNMEL,350,D6,1,1,505.33,"2,526.65",,,,,,,,,,,,,,,,
HDQ,MEL,NOV,VN781,Úc,SGNMEL,350,D7,1,1,505.33,"2,526.65",,,,,,,,,,,,,,,,
HDQ,MEL,NOV,VN779,Úc,HANMEL,350,D7,1,1,485.22,"2,426.10",,,,,,,,,,,,,,,,
HDQ,MEL,DEC,VN781,Úc,SGNMEL,350,D3,1,1,505.33,"2,526.65",,,,,,,,,,,,,,,,
HDQ,MEL,DEC,VN781,Úc,SGNMEL,350,D4,1,1,505.33,"2,021.32",,,,,,,,,,,,,,,,
HDQ,MEL,DEC,VN779,Úc,HANMEL,350,D4,2,1,485.22,"3,881.76",,,,,,,,,,,,,,,,
HDQ,MEL,DEC,VN781,Úc,SGNMEL,350,D6,1,1,505.33,"2,021.32",,,,,,,,,,,,,,,,
HDQ,MEL,DEC,VN779,Úc,HANMEL,350,D7,1,1,485.22,"1,940.88",,,,,,,,,,,,,,,,
HDQ,MUC,JAN,VN035,Châu Âu,HANMUC,787,D5,3,1,550.00,"8,250.00",,,,,,,,,,,,,,,,
HDQ,MUC,FEB,VN035,Châu Âu,HANMUC,787,D5,3,1,550.00,"6,600.00",,,,,,,,,,,,,,,,
HDQ,MUC,FEB,VN035,Châu Âu,HANMUC,787,D7,1,1,550.00,"2,200.00",,,,,,,,,,,,,,,,
HDQ,MUC,MAR,VN035,Châu Âu,HANMUC,787,D1,3,1,550.00,"1,650.00",,,,,,,,,,,,,,,,
HDQ,MUC,MAR,VN035,Châu Âu,HANMUC,787,D5,2,1,550.00,"4,400.00",,,,,,,,,,,,,,,,
HDQ,MUC,MAR,VN035,Châu Âu,HANMUC,787,D7,2,1,550.00,"4,400.00",,,,,,,,,,,,,,,,
HDQ,MUC,APR,VN035,Châu Âu,HANMUC,787,D1,2,1,550.00,"4,400.00",,,,,,,,,,,,,,,,
HDQ,MUC,APR,VN035,Châu Âu,HANMUC,787,D6,3,1,550.00,"6,600.00",,,,,,,,,,,,,,,,
HDQ,MUC,MAY,VN035,Châu Âu,HANMUC,787,D1,2,1,550.00,"4,400.00",,,,,,,,,,,,,,,,
HDQ,MUC,MAY,VN035,Châu Âu,HANMUC,787,D6,2,1,550.00,"5,500.00",,,,,,,,,,,,,,,,
HDQ,MUC,JUN,VN035,Châu Âu,HANMUC,787,D1,4,1,550.00,"11,000.00",,,,,,,,,,,,,,,,
HDQ,MUC,JUL,VN035,Châu Âu,HANMUC,787,D1,2,1,550.00,"4,400.00",,,,,,,,,,,,,,,,
HDQ,MUC,JUL,VN035,Châu Âu,HANMUC,787,D4,1,1,550.00,"2,750.00",,,,,,,,,,,,,,,,
HDQ,MUC,AUG,VN035,Châu Âu,HANMUC,787,D1,1,1,550.00,"2,200.00",,,,,,,,,,,,,,,,
